userId,movieId,tag,timestamp
619,1541,Tch̩ky Karyo,8/15/2007 6:55
619,1569,Cameron Diaz,8/15/2007 7:05
619,1569,Julia Roberts,8/15/2007 7:05
619,1569,weddings,8/15/2007 7:05
619,1580,aliens,8/15/2007 7:06
619,1580,Will Smith,8/15/2007 7:07
619,1619,Brad Pitt,8/15/2007 6:58
619,1619,mountain climbing,8/15/2007 6:58
619,1625,twist ending,8/15/2007 7:14
619,1909,aliens,8/15/2007 7:24
619,1909,conspiracy,8/15/2007 7:24
619,2005,pirates,8/15/2007 7:13
619,2005,treasure hunt,8/15/2007 7:13
619,2028,Tom Hanks,8/15/2007 6:59
619,2078,classic,8/15/2007 7:10
619,2078,Disney,8/15/2007 7:10
619,2081,Disney,8/15/2007 7:09
619,2302,alabama,8/15/2007 6:37
619,2302,comedy,8/15/2007 6:37
619,2302,Joe Pesci,8/15/2007 6:37
619,2302,lawyer,8/15/2007 6:37
619,2302,Marisa Tomei,8/15/2007 6:37
619,2302,trial,8/15/2007 6:37
619,2321,black and white,8/15/2007 6:34
619,2321,Don Knotts,8/15/2007 6:34
619,2321,Jeff Daniels,8/15/2007 6:34
619,2321,Reese Witherspoon,8/15/2007 6:34
619,2321,Tobey Maguire,8/15/2007 6:34
619,2321,William H. Macy,8/15/2007 6:34
619,2324,father,8/15/2007 6:43
619,2324,holocaust,8/15/2007 6:42
619,2324,love,8/15/2007 6:43
619,2324,son,8/15/2007 6:43
619,2324,survival,8/15/2007 6:43
619,2324,World War II,8/15/2007 6:43
619,2396,romance,8/15/2007 7:29
619,2502,Bill Lumberg,8/15/2007 7:03
619,2502,corporate America,8/15/2007 7:03
619,2724,Julia Roberts,8/15/2007 7:03
619,2724,Richard Gere,8/15/2007 7:00
619,2724,small town,8/15/2007 7:02
619,2724,weddings,8/15/2007 7:02
619,2797,Tom Hanks,8/15/2007 7:21
619,2918,comedy,8/15/2007 7:15
619,2918,Matthew Broderick,8/15/2007 7:15
619,2959,Brad Pitt,8/15/2007 6:48
619,2959,fighting,8/15/2007 6:48
619,3039,race issues,8/15/2007 6:55
619,3046,lesbian,8/15/2007 7:11
619,3114,animation,8/15/2007 7:27
619,3114,humorous,8/15/2007 7:27
619,3114,Pixar,8/15/2007 7:27
619,3147,Tom Hanks,8/15/2007 7:13
619,3270,D.B. Sweeney,8/15/2007 7:19
619,3270,figure skating,8/15/2007 7:17
619,3270,hockey,8/15/2007 7:17
619,3270,Moira Kelly,8/15/2007 7:19
619,3270,Roy Dotrice,8/15/2007 7:19
619,3408,based on a true story,7/11/2007 21:27
619,3489,Peter Pan,8/15/2007 7:12
619,3489,Robin Williams,8/15/2007 7:12
619,3677,non-verbal,8/15/2007 7:01
619,3717,Angelina Jolie,8/15/2007 6:51
619,3717,cars,8/15/2007 6:51
619,3717,crime,8/15/2007 6:51
619,3717,Giovanni Ribisi,8/15/2007 6:51
619,3717,Nicolas Cage,8/15/2007 6:51
619,3717,Robert Duvall,8/15/2007 6:51
619,3916,football,7/11/2007 21:22
619,3916,high school,7/11/2007 21:22
619,3916,race issues,7/11/2007 21:22
619,3916,social commentary,7/11/2007 21:22
619,4054,ballet,8/15/2007 6:30
619,4054,Julia Stiles,8/15/2007 6:30
619,4054,romance,8/15/2007 6:30
619,4344,hacking,8/15/2007 7:28
619,4447,comedy,8/15/2007 6:45
619,4447,Luke Wilson,8/15/2007 6:45
619,4447,Reese Witherspoon,8/15/2007 6:45
619,4447,Selma Blair,8/15/2007 6:45
619,4558,Arnold Schwarzenegger,8/15/2007 7:26
619,4558,comedy,8/15/2007 7:26
619,4886,Billy Crystal,8/15/2007 6:25
619,4886,Jennifer Tilly,8/15/2007 6:25
619,4886,John Goodman,8/15/2007 6:25
619,4886,Pixar,8/15/2007 6:21
619,4963,Andy Garcia,8/15/2007 6:40
619,4963,Bernie Mac,8/15/2007 6:40
619,4963,Brad Pitt,8/15/2007 6:40
619,4963,casino,8/15/2007 6:41
619,4963,George Clooney,8/15/2007 6:40
619,4963,Julia Roberts,8/15/2007 6:40
619,4963,Matt Damon,8/15/2007 6:40
619,4995,biography,8/15/2007 7:22
619,5620,i own this,8/15/2007 6:21
619,5620,Patrick Dempsey,8/15/2007 6:23
619,5620,Reese Witherspoon,8/15/2007 6:22
619,5620,romance,8/15/2007 6:21
619,5620,weddings,8/15/2007 6:23
619,5669,documentary,8/15/2007 7:19
619,5989,Leonardo DiCaprio,8/15/2007 7:20
619,5989,Tom Hanks,8/15/2007 7:20
619,5989,true story,8/15/2007 7:20
619,6377,animation,8/15/2007 7:15
619,6378,mini coopers,8/15/2007 6:23
619,6863,music,8/15/2007 7:29
619,6863,school,8/15/2007 7:29
619,6944,comedy,8/15/2007 7:15
619,6944,Steve Martin,8/15/2007 7:15
619,7155,true story,8/15/2007 7:20
619,7263,hockey,8/15/2007 6:42
619,7263,Olympics,8/15/2007 6:42
619,7263,USA,8/15/2007 6:42
619,7293,Adam Sandler,8/15/2007 6:26
619,7293,Drew Barrymore,8/15/2007 6:26
619,7293,romance,8/15/2007 6:26
619,8529,Tom Hanks,8/15/2007 6:29
619,8622,Michael Moore,7/11/2007 21:27
619,8641,Steve Carrell,8/15/2007 7:22
619,8641,Will Ferrell,8/15/2007 7:22
619,8917,puppets,8/15/2007 7:27
619,8961,animation,8/15/2007 7:11
619,8961,powers,8/15/2007 7:11
619,33493,Star Wars,8/15/2007 7:28
619,34072,animals,8/15/2007 6:42
619,34072,documentary,8/15/2007 6:42
619,34072,penguins,8/15/2007 6:42
619,34072,winter,8/15/2007 6:42
619,34162,comedy,8/15/2007 6:26
619,34162,i own this,8/15/2007 6:29
619,34162,Owen Wilson,8/15/2007 6:28
619,34162,Vince Vaughn,8/15/2007 6:28
619,34162,weddings,8/15/2007 6:26
619,34162,Will Ferrell,8/15/2007 6:28
619,42004,gender,8/15/2007 7:27
619,42004,roadtrip,8/15/2007 7:26
619,42004,transgender,8/15/2007 7:26
619,45517,Pixar,8/15/2007 6:52
631,296,acting,12/31/2012 15:09
631,318,Morgan Freeman,12/31/2012 15:08
631,903,Alfred Hitchcock,7/24/2013 22:43
631,903,Atmospheric,7/24/2013 22:43
631,903,classic,7/24/2013 22:43
631,903,disturbing,7/24/2013 22:43
631,903,James Stewart,7/24/2013 22:43
631,903,paranoid,7/24/2013 22:44
631,903,twist ending,7/24/2013 22:44
631,914,Audrey Hepburn,6/13/2013 19:19
631,914,funny,6/13/2013 19:19
631,914,Musical,6/13/2013 19:19
631,1207,adapted from:book,8/20/2013 19:53
631,1207,courtroom drama,8/20/2013 19:53
631,1701,Woody Allen,3/2/2014 15:00
631,1921,existentialism,6/29/2014 6:39
631,1921,mindfuck,6/29/2014 6:39
631,1921,paranoid,6/29/2014 6:39
631,3114,animation,1/14/2013 15:59
631,3114,cute,1/14/2013 16:00
631,3114,fanciful,1/14/2013 16:00
631,3114,toys,1/14/2013 16:00
631,3578,action,2/28/2013 14:17
631,3578,Ridley Scott,2/28/2013 14:17
631,3578,Russell Crowe,2/28/2013 14:17
631,3578,sword fight,2/28/2013 14:17
631,4124,Michael Caine,3/2/2014 12:48
631,4306,Eddie Murphy,1/31/2013 19:36
631,4370,androids,3/2/2013 17:58
631,4370,artificial intelligence,3/2/2013 17:58
631,4370,robots,3/2/2013 17:59
631,4370,sci-fi,3/2/2013 17:59
631,4370,Steven Spielberg,3/2/2013 17:59
631,6383,crappy sequel,7/2/2013 22:24
631,6383,Eva Mendes,7/2/2013 22:24
631,6383,not as good as the first,7/2/2013 22:24
631,6383,street race,7/2/2013 22:24
631,6564,heroine in tight suit,1/11/2013 10:18
631,6564,predictable,1/11/2013 10:18
631,6564,sexy,1/11/2013 10:18
631,7265,eva green,12/31/2012 15:18
631,31545,Jacques Becker,7/2/2013 21:23
631,31545,touching,7/2/2013 21:23
631,55052,great cinematography,1/25/2013 22:19
631,55052,heartbreaking,1/25/2013 22:19
631,55052,Keira Knightley,1/25/2013 22:18
631,55820,coen brothers,2/8/2013 15:44
631,55820,Tommy Lee Jones,2/8/2013 15:44
631,55820,violent,2/8/2013 15:45
631,56145,the end,12/31/2012 15:18
631,60069,quirky,1/17/2013 9:35
631,60069,Sci-Fi,1/17/2013 9:35
631,71254,alternate reality,1/20/2013 7:21
631,71254,predictable,1/20/2013 7:21
631,71254,sci-fi,1/20/2013 7:21
631,71254,stupid,1/20/2013 7:21
631,71254,virtual reality,1/20/2013 7:21
631,72035,Jan Svankmajer,7/22/2013 11:43
631,76093,story,12/31/2012 15:09
631,79132,intellectual,12/31/2012 15:09
631,81564,animated,1/27/2013 11:09
631,81564,animation,1/27/2013 11:09
631,81564,anti-hero,1/27/2013 11:08
631,81564,funny,1/27/2013 11:08
631,81564,heartwarming,1/27/2013 11:09
631,81564,romance,1/27/2013 11:09
631,81564,witty,1/27/2013 11:09
631,86644,Vin Diesel,7/25/2013 9:39
631,89745,Comedy,12/31/2012 15:08
631,89745,Iron Man,12/31/2012 15:08
631,90866,cinematography,7/29/2013 19:57
631,90866,Martin Scorsese,7/29/2013 19:58
631,90866,story,7/29/2013 19:58
631,90866,visually appealing,7/29/2013 19:57
631,99114,Funny,2/10/2013 12:54
631,99114,Quentin Tarantino,2/10/2013 12:54
631,99114,Spaghetti Western,2/10/2013 12:54
631,99114,violence,2/10/2013 12:54
662,1348,oldschool,12/11/2006 4:10
662,6433,oldschool,12/11/2006 4:08
662,48043,Disappointing,12/19/2006 5:22
693,50,twist ending,12/9/2010 10:55
693,296,action,12/9/2010 11:04
693,296,Black comedy,12/9/2010 11:04
693,296,cult film,12/9/2010 11:04
693,296,drugs,12/9/2010 11:04
693,296,Quentin Tarantino,12/9/2010 10:32
693,296,rape,12/9/2010 11:04
693,296,violence,12/9/2010 11:04
693,364,coming of age,12/9/2010 10:35
693,595,Disney,12/9/2010 10:35
693,805,based on a book,12/9/2010 11:00
693,805,rape,12/9/2010 11:00
693,805,Southern theme,12/9/2010 11:00
693,1136,Monty Python,12/9/2010 10:36
693,1136,parody,12/9/2010 10:36
693,1298,cult film,12/9/2010 11:00
693,1298,dreamlike,12/9/2010 11:00
693,1298,drugs,12/9/2010 11:00
693,1298,Musical,12/9/2010 11:00
693,1298,rape,12/9/2010 11:00
693,1298,surreal,12/9/2010 11:00
693,1464,David Lynch,12/9/2010 10:39
693,1527,dystopia,12/9/2010 10:44
693,1653,dystopia,12/9/2010 10:46
693,1653,sci-fi,12/9/2010 10:46
693,1732,black comedy,12/9/2010 10:52
693,1732,drugs,12/9/2010 10:52
693,1732,marijuana,12/9/2010 10:52
693,2028,World War II,12/9/2010 10:35
693,2329,disturbing,12/9/2010 10:56
693,2329,rape,12/9/2010 10:56
693,2571,cyberpunk,12/9/2010 10:43
693,2571,dystopia,12/9/2010 10:43
693,2571,surreal,12/9/2010 10:33
693,2688,John Travolta,12/9/2010 11:03
693,2688,rape,12/9/2010 11:03
693,2692,surreal,12/9/2010 10:54
693,2959,mental illness,12/9/2010 10:50
693,2959,surreal,12/9/2010 10:50
693,2959,twist ending,12/9/2010 10:50
693,2997,dark comedy,12/9/2010 10:50
693,2997,mindfuck,12/9/2010 10:51
693,2997,surreal,12/9/2010 10:50
693,3262,David Lynch,12/9/2010 10:42
693,3262,drugs,12/9/2010 10:42
693,3262,surreal,12/9/2010 10:42
693,3418,Action,12/9/2010 11:02
693,3418,rape,12/9/2010 11:02
693,3418,women's lib,12/9/2010 11:02
693,4226,dark,12/9/2010 10:45
693,4226,twist ending,12/9/2010 10:45
693,4345,Alan Cumming,12/9/2010 10:29
693,4848,dark,12/9/2010 10:41
693,4848,David Lynch,12/9/2010 10:41
693,4848,surreal,12/9/2010 10:41
693,4878,cult film,12/9/2010 10:49
693,4878,mental illness,12/9/2010 10:49
693,4878,sci-fi,12/9/2010 10:49
693,4878,surreal,12/9/2010 10:49
693,6874,action,12/9/2010 10:59
693,6874,nonlinear,12/9/2010 10:58
693,6874,Quentin Tarantino,12/9/2010 10:58
693,6874,quirky,12/9/2010 10:58
693,6874,rape,12/9/2010 10:58
693,6874,violence,12/9/2010 10:59
693,7361,cult film,12/9/2010 10:53
693,7361,surreal,12/9/2010 10:53
693,30810,wes anderson,12/9/2010 10:51
693,34405,cult film,12/9/2010 10:47
693,34405,dystopia,12/9/2010 10:47
693,34405,joss whedon,12/9/2010 10:47
693,34405,sci-fi,12/9/2010 10:47
693,34405,witty,12/9/2010 10:47
693,44191,dark,12/9/2010 10:48
693,44191,dystopia,12/9/2010 10:48
693,66934,joss whedon,12/9/2010 10:47
693,66934,musical,12/9/2010 10:47
694,251,horror,7/11/2006 22:34
694,915,Humphrey Bogart,7/11/2006 22:21
694,8974,hilarious,7/11/2006 22:37
694,35957,thriller,7/24/2006 18:02
700,67867,Dragon Ball,8/18/2009 16:48
700,67867,martial arts,8/18/2009 16:48
707,93988,opposites attract,1/24/2015 2:25
707,93988,romance,1/24/2015 2:25
707,93988,tv miniseries,1/24/2015 2:25
729,1213,Martin Scorsese,5/1/2009 14:48
729,1213,Samuel L. Jackson,5/1/2009 14:48
729,46976,Maggie Gyllenhaal,5/9/2009 16:29
729,46976,Will Ferrell,5/9/2009 16:29
729,52328,spaceships,5/9/2009 16:28
739,19,childhood fav,4/29/2009 17:01
739,19,Jim Carrey,4/29/2009 17:00
739,19,Simon Callow,4/29/2009 17:02
739,19,Steve Oedekerk,4/29/2009 17:02
739,1484,betrayal,8/10/2009 6:56
739,1484,relationships,8/10/2009 6:56
739,1484,sexuality,8/10/2009 6:57
739,2683,funny,4/29/2009 17:02
739,2683,Mike Myers,4/29/2009 17:02
739,4226,Christopher Nolan,4/5/2010 14:09
739,5388,Christopher Nolan,4/5/2010 14:08
739,8868,Charlize Theron,8/3/2009 18:42
739,8868,Love&War,8/3/2009 18:42
739,8868,Pen̩lope Cruz,8/3/2009 18:42
739,8868,Unpredictable,8/3/2009 18:43
739,42418,atmospheric,2/5/2010 3:53
739,42418,beautiful,2/5/2010 3:53
739,42418,meditative,2/5/2010 3:53
739,42418,sentimental,2/5/2010 3:53
739,44195,Business is the antagonist,9/19/2009 10:05
739,44195,dark comedy,9/19/2009 10:04
739,44195,social commentary,9/19/2009 10:04
739,58559,Christopher Nolan,4/5/2010 14:09
739,58998,dull,7/22/2009 0:31
739,58998,Predictable,7/22/2009 0:31
739,62434,bad,5/7/2009 23:06
739,62434,not convincing,5/7/2009 23:07
739,62434,poor acting,5/7/2009 23:06
739,62434,sad,5/7/2009 23:01
739,63131,funny,5/7/2009 22:05
739,63131,obvious plot,5/7/2009 22:05
739,64620,boring beginning,5/3/2009 23:08
739,64620,history,5/3/2009 23:07
739,64620,Kevin Bacon,5/3/2009 23:08
739,64620,Oliver Platt,5/3/2009 23:08
739,64620,true story,5/3/2009 23:07
739,64622,Kate Winslet,5/18/2009 12:39
739,64622,Ralph Fiennes,5/18/2009 12:39
739,66509,honest,11/25/2009 3:37
739,66509,wandering,11/25/2009 3:37
739,66691,plot,5/13/2009 21:42
739,67255,biblical references,9/3/2009 3:13
739,67255,black and white morals,9/3/2009 3:15
739,67255,characters,9/3/2009 3:14
739,67255,cinematography,9/3/2009 3:14
739,68848,funny,10/16/2009 19:11
739,68848,predictable,10/16/2009 19:11
739,69306,boring,11/6/2009 11:35
739,69481,intense,1/20/2010 10:02
739,69481,realistic,1/20/2010 10:02
739,69481,thoughtful,1/20/2010 10:03
739,69481,War,1/20/2010 10:02
739,71254,Alison Lohman,2/15/2010 10:17
739,71254,dark,2/15/2010 10:17
739,71254,hackers,2/15/2010 10:17
739,71254,internet,2/15/2010 10:17
739,71254,poorly directed,2/15/2010 10:17
739,71254,predictable,2/15/2010 10:17
739,71254,sci-fi,2/15/2010 10:17
739,71254,virtual reality,2/15/2010 10:17
739,72224,bad humor,3/22/2010 2:43
739,72224,stupid,3/22/2010 2:43
741,6484,crime,10/17/2007 1:12
768,1258,jack nicholson,1/23/2007 20:50
768,88140,america porn,8/27/2012 22:14
768,88140,cheesy,8/27/2012 22:14
770,4027,adventure,10/26/2014 11:26
770,4027,coen brothers,10/26/2014 11:26
770,4027,George Clooney,10/26/2014 11:26
770,4027,Quirky,10/26/2014 11:26
770,44761,clever,10/26/2014 11:20
770,44761,detective movie,10/26/2014 11:20
770,44761,dialogue,10/26/2014 11:20
770,44761,directorial debut,10/26/2014 11:19
770,44761,film noir,10/26/2014 11:20
770,44761,high school,10/26/2014 11:20
770,44761,neo noir,10/26/2014 11:19
770,44761,neo-noir,10/26/2014 11:20
770,44761,quirky,10/26/2014 11:20
770,44761,self-mocking,10/26/2014 11:20
770,44761,slow,10/26/2014 11:20
770,44761,stylized,10/26/2014 11:20
786,260,epic,1/12/2015 23:37
786,260,exciting,1/12/2015 23:37
786,260,galactic,1/12/2015 23:37
787,4226,Reverse,3/8/2006 1:19
787,4226,Twist,3/8/2006 1:19
819,1921,unsafe drill use,6/8/2006 1:45
829,109374,amazing storytelling,6/11/2014 22:40
858,910,Old,6/10/2014 15:18
858,1212,Old,6/10/2014 15:18
887,85129,drana,1/3/2015 8:00
887,85129,realism,1/3/2015 8:00
887,85129,war,1/3/2015 8:00
888,4623,baseball,3/4/2011 2:55
888,4623,unrealistic,3/4/2011 2:55
910,558,dragon,5/8/2013 20:12
910,987,entirely dialogue,5/8/2013 20:12
910,1068,noir thriller,5/8/2013 20:07
910,1359,arnold,5/8/2013 20:09
910,1422,conspiracy theory,5/8/2013 20:12
910,1544,spielberg,5/8/2013 20:14
910,1693,spielberg,5/8/2013 20:14
910,1783,neo-noir,5/8/2013 20:11
910,2579,neo-noir,5/8/2013 20:11
910,2661,mars,5/8/2013 20:08
910,2739,spielberg,5/8/2013 20:14
910,2819,conspiracy theory,5/8/2013 20:12
910,3153,dragon,5/8/2013 20:12
910,3489,spielberg,5/8/2013 20:14
910,3698,arnold,5/8/2013 20:09
910,3929,marx brothers,5/8/2013 20:14
910,3986,arnold,5/8/2013 20:09
910,3997,dragon,5/8/2013 20:12
910,4091,cheerleading,5/8/2013 20:09
910,4189,christian,5/8/2013 20:10
910,4189,jesus,5/8/2013 20:05
910,4259,entirely dialogue,5/8/2013 20:12
910,4370,spielberg,5/8/2013 20:14
910,4558,arnold,5/8/2013 20:09
910,4783,mountain climbing,5/8/2013 20:13
910,4802,screwball comedy,5/8/2013 20:10
910,5363,cheerleading,5/8/2013 20:09
910,5832,christian,5/8/2013 20:10
910,5882,treasure,5/8/2013 20:06
910,5893,neo-noir,5/8/2013 20:11
910,6254,screwball comedy,5/8/2013 20:10
910,6260,christian,5/8/2013 20:10
910,6450,stranded,5/8/2013 20:07
910,6609,jesus,5/8/2013 20:05
910,6683,bollywood,5/8/2013 20:04
910,6768,christian,5/8/2013 20:10
910,6986,jesus,5/8/2013 20:05
910,7004,arnold,5/8/2013 20:09
910,7217,noir thriller,5/8/2013 20:07
910,7223,noir thriller,5/8/2013 20:07
910,7335,noir thriller,5/8/2013 20:07
910,7584,screwball comedy,5/8/2013 20:10
910,7943,noir thriller,5/8/2013 20:07
910,8235,marx brothers,5/8/2013 20:14
910,8711,screwball comedy,5/8/2013 20:10
910,8796,marx brothers,5/8/2013 20:14
910,8972,conspiracy theory,5/8/2013 20:12
910,25750,marx brothers,5/8/2013 20:14
910,25850,screwball comedy,5/8/2013 20:10
910,25927,noir thriller,5/8/2013 20:07
910,26398,mars,5/8/2013 20:08
910,27822,stranded,5/8/2013 20:07
910,34048,spielberg,5/8/2013 20:14
910,34536,World War II,1/18/2006 2:50
910,42002,mel brooks,2/2/2006 22:31
910,43560,dr. seuss,5/8/2013 20:13
910,51086,conspiracy theory,5/8/2013 20:12
910,55732,mars,5/8/2013 20:08
910,56775,conspiracy theory,5/8/2013 20:12
910,57951,treasure,5/8/2013 20:06
910,66097,dr. seuss,5/8/2013 20:13
910,68159,Helen Mirren,5/13/2009 17:38
910,68159,Rachel McAdams,5/13/2009 17:39
910,68159,Russell Crowe,5/13/2009 17:38
910,68554,conspiracy theory,5/8/2013 20:12
910,81562,mountain climbing,5/8/2013 20:13
910,84601,short-term memory loss,5/8/2013 20:13
910,91529,dark hero,5/8/2013 20:08
910,91976,stranded,5/8/2013 20:07
910,97938,stranded,5/8/2013 20:07
964,260,action,5/30/2010 3:36
964,260,adventure,5/30/2010 3:36
964,260,atmospheric,5/30/2010 3:36
964,260,great soundtrack,5/30/2010 3:36
964,260,Harrison Ford,5/30/2010 3:36
964,260,sci-fi,5/30/2010 3:36
964,260,Star Wars,5/30/2010 3:36
964,260,stylized,5/30/2010 3:36
964,780,action,10/9/2010 17:14
964,780,adventure,10/9/2010 17:14
964,780,alien invasion,10/9/2010 17:14
964,780,apocalypse,5/11/2011 2:41
964,780,aviation,5/11/2011 2:41
964,780,conspiracy theory,5/11/2011 2:41
964,780,disaster,5/11/2011 2:41
964,780,end of the world,10/9/2010 17:14
964,780,ensemble cast,5/11/2011 2:41
964,780,humorous,10/9/2010 17:14
964,780,Oscar (Best Effects - Visual Effects),5/11/2011 2:41
964,780,Oscar Winner,5/11/2011 2:41
964,780,Saturn Award (Best Special Effects),5/11/2011 2:41
964,780,sci-fi,10/9/2010 17:14
964,780,scifi,10/9/2010 17:14
964,780,tense,5/11/2011 2:41
964,780,US President,10/9/2010 17:14
964,780,Will Smith,10/9/2010 17:13
964,1196,action,5/30/2010 3:36
964,1196,adventure,5/30/2010 3:36
964,1196,classic,5/30/2010 3:36
964,1196,fantasy,5/30/2010 3:36
964,1196,George Lucas,5/30/2010 3:36
964,1196,great soundtrack,5/30/2010 3:35
964,1196,Harrison Ford,5/30/2010 3:35
964,1196,music,5/30/2010 3:35
964,1196,original plot,5/30/2010 3:35
964,1196,sci-fi,5/30/2010 3:36
964,1196,sequel,5/30/2010 3:36
964,1196,star wars,5/30/2010 3:36
964,1196,sword fight,10/9/2010 21:31
964,1196,sword fighting,10/9/2010 21:31
964,1197,action,10/9/2010 17:10
964,1197,adapted from:book,10/9/2010 17:10
964,1197,based on a book,10/9/2010 17:10
964,1197,based on book,10/9/2010 17:10
964,1197,classic,10/9/2010 17:10
964,1197,comedy,10/9/2010 17:10
964,1197,Cult classic,10/9/2010 17:10
964,1197,fairy tale,10/9/2010 17:10
964,1197,fantasy,10/9/2010 17:10
964,1197,funny,10/9/2010 17:10
964,1197,good versus evil,10/9/2010 17:10
964,1197,imdb top 250,10/9/2010 17:10
964,1197,medieval,10/9/2010 17:10
964,1197,nothing at all,10/9/2010 17:10
964,1197,Oscar (Best Music - Original Song),10/9/2010 17:10
964,1197,pirates,10/9/2010 17:10
964,1197,quirky,10/9/2010 17:10
964,1197,revenge,10/9/2010 17:10
964,1197,romance,10/9/2010 17:10
964,1197,sword fight,10/9/2010 17:10
964,1197,torture,10/9/2010 17:10
964,1210,fantasy,5/30/2010 3:37
964,1210,George Lucas,5/30/2010 3:36
964,1210,Harrison Ford,5/30/2010 3:36
964,1210,Mark Hammill,5/30/2010 3:37
964,1210,sci-fi,5/30/2010 3:37
964,1210,sequel,5/30/2010 3:37
964,1210,space,5/30/2010 3:37
964,1210,Star Wars,5/30/2010 3:37
964,1625,I just lost the game,5/18/2010 21:27
964,1625,twist ending,5/18/2010 21:27
964,2959,action,9/20/2010 22:33
964,2959,adapted from:book,9/20/2010 22:33
964,2959,atmospheric,9/20/2010 22:33
964,2959,based on a book,9/20/2010 22:33
964,2959,Brad Pitt,9/20/2010 22:33
964,2959,disturbing,9/20/2010 22:33
964,2959,philosophy,9/20/2010 22:33
964,2959,psychology,9/20/2010 22:33
964,2959,quirky,9/20/2010 22:33
964,2959,surreal,9/20/2010 22:33
964,2959,twist ending,9/20/2010 22:33
964,2959,violence,9/20/2010 22:33
964,4369,action,8/4/2013 4:32
964,4369,cars,8/4/2013 4:32
964,4369,undercover cop,9/15/2013 1:24
964,4993,Action,10/9/2010 17:12
964,4993,adventure,10/9/2010 17:12
964,4993,atmospheric,10/9/2010 17:12
964,4993,based on a book,10/9/2010 17:12
964,4993,based on book,10/9/2010 17:12
964,4993,beautifully filmed,10/9/2010 17:12
964,4993,ensemble cast,10/9/2010 17:12
964,4993,fantasy,10/9/2010 17:12
964,4993,fantasy world,10/9/2010 17:12
964,4993,high fantasy,10/9/2010 17:13
964,4993,imdb top 250,10/9/2010 17:13
964,4993,magic,10/9/2010 17:13
964,4993,music,10/9/2010 17:13
964,4993,nature,10/9/2010 17:13
964,4993,nothing at all,10/9/2010 17:13
964,4993,Oscar (Best Cinematography),10/9/2010 17:13
964,4993,Oscar (Best Effects - Visual Effects),10/9/2010 17:13
964,4993,scenic,10/9/2010 17:13
964,4993,stylized,10/9/2010 17:13
964,4993,Tolkien,10/9/2010 17:12
964,4993,wizards,10/9/2010 17:13
964,6539,action,10/9/2010 17:11
964,6539,adventure,10/9/2010 17:11
964,6539,comedy,10/9/2010 17:11
964,6539,Disney,10/9/2010 17:11
964,6539,Johnny Depp,10/9/2010 17:11
964,6539,Keira Knightley,10/9/2010 17:11
964,6539,sword fight,10/9/2010 17:11
964,7178,Robert Redford,5/30/2010 3:34
964,7781,easily confused with other movie(s) (title),5/18/2010 21:41
964,48774,adapted from:book,3/19/2011 2:40
964,48774,apocalypse,3/19/2011 2:40
964,48774,atmospheric,3/19/2011 2:40
964,48774,based on a book,3/19/2011 2:40
964,48774,christianity,3/19/2011 2:40
964,48774,dystopia,3/19/2011 2:40
964,48774,England,3/19/2011 2:40
964,48774,future,3/19/2011 2:40
964,48774,futuristic,3/19/2011 2:40
964,48774,imdb top 250,3/19/2011 2:40
964,48774,Michael Caine,3/19/2011 2:40
964,48774,Nudity (Topless - Brief),3/19/2011 2:40
964,48774,Nudity (Topless),3/19/2011 2:40
964,48774,pregnancy,3/19/2011 2:40
964,48774,sci-fi,3/19/2011 2:40
964,48774,survival,3/19/2011 2:40
964,48774,thriller,3/19/2011 2:40
964,48774,visually appealing,3/19/2011 2:40
964,48774,war,3/19/2011 2:40
964,53972,action,8/8/2013 2:15
964,53972,bruce willis,8/8/2013 2:15
964,53972,comedy,8/8/2013 2:16
964,53972,computers,8/8/2013 2:16
964,53972,hackers,8/8/2013 2:16
964,53972,murder,8/8/2013 2:15
964,53972,terrorism,8/8/2013 2:15
964,53972,United States,8/8/2013 2:15
964,79132,action,9/20/2010 22:32
964,79132,alternate reality,9/20/2010 22:32
964,79132,ambiguous ending,9/20/2010 22:32
964,79132,big budget,9/20/2010 22:32
964,79132,clever,9/20/2010 22:32
964,79132,complicated,9/20/2010 22:32
964,79132,Ellen Page,9/20/2010 22:32
964,79132,Intense,9/20/2010 22:32
964,79132,Leonardo DiCaprio,9/20/2010 22:32
964,79132,Michael Caine,9/20/2010 22:32
964,79132,mindfuck,9/20/2010 22:32
964,79132,surreal,9/20/2010 22:32
964,79132,Tokyo,9/20/2010 22:32
964,79274,animation,10/2/2010 1:14
964,79274,antihero,10/2/2010 1:08
964,79274,Batman,10/2/2010 0:26
964,79274,comics,10/2/2010 0:26
964,79274,DC,10/2/2010 1:01
964,79274,fighting,10/2/2010 1:14
964,79274,jason todd,10/2/2010 0:46
964,79274,Joker,10/2/2010 0:46
964,79274,MY PARENTS ARE DEEEAAADDDD,10/2/2010 0:26
964,79274,no Kevin Conroy,10/2/2010 0:26
964,79274,no Mark Hamill,10/2/2010 0:46
964,79274,sympathetic villain,10/2/2010 1:08
964,80928,stand-up comedy,6/11/2011 5:04
964,91630,Jeremy Renner,8/13/2013 2:09
964,91630,Tom Cruise,8/13/2013 2:09
964,99112,conspiracy,1/7/2015 3:57
964,99112,Good Ending,1/7/2015 3:57
964,99112,investigation,1/7/2015 3:57
964,99112,plot twist,1/7/2015 3:57
964,99112,Tom Cruise,1/7/2015 3:57
964,99112,without romance,1/7/2015 3:57
964,102058,deadpool,4/29/2013 2:14
